id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
52330040,Private room 5 minutes walking to the sea and park,375380248,Jose,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.16104,-8.67474,Private room,54,1,9,2022-04-17,1.11,2,288,9,117843/AL
52333625,GuestReady - The New Golden Dawn A,409870421,Chamaleon,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13545,-8.60838,Entire home/apt,34,1,35,2022-06-06,4.15,1,343,35,119017/AL
52334085,The Poet`s House,177207198,Carla,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15576,-8.60901,Entire home/apt,98,3,7,2022-05-08,0.87,3,345,7,117165/AL
52351221,"Aroucanatur, casa de montanha em pleno Geopark",420372410,Andreia,AROUCA,Santa Eulália,40.8956,-8.27459,Entire home/apt,174,2,3,2022-04-10,0.38,1,138,3,119864/AL
52358910,Dream Home,22212713,Sónia,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.14869,-8.66753,Entire home/apt,90,2,4,2022-05-22,0.54,4,234,4,119873/AL
52361170,Enchanting Unique Studio | Ace Location,12730028,Host Wise,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14627,-8.60255,Entire home/apt,119,2,5,2022-06-04,0.61,148,353,5,120233/AL
52361258,Marquês Studio Duplex w/ AC by LovelyStay,420439676,Gautam,PORTO,Bonfim,41.15997,-8.60296,Entire home/apt,71,2,6,2022-05-02,0.72,2,7,6,118379/AL
52370011,Modern 2-bed apartment with view to Clerigos Tower,281649544,Paula & Rafael,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.143261,-8.612478,Entire home/apt,160,1,45,2022-06-07,5.19,30,310,45,121572/AL
52379132,A Tal Casa,358481382,Sandra,SANTA MARIA DA FEIRA,Paços de Brandão,40.97175,-8.59969,Entire home/apt,400,1,1,2021-12-18,0.17,1,291,1,119808/AL
52379591,Foz Premium Retreat,76223539,BnBird Homes,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.159245,-8.673144,Entire home/apt,78,3,11,2022-05-23,1.28,50,246,11,119581/AL
52384078,GuestReady - Charming studio near Praça Marquês,402191311,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16357,-8.60952,Entire home/apt,1179,22,1,2021-09-26,0.12,117,0,1,12345/AL
52396709,Porto D'Época,424112747,Sónia,PORTO,Bonfim,41.149932861328125,-8.6015043258667,Entire home/apt,72,3,2,2022-05-29,0.61,1,222,2,96246/AL
52396884,"Vacation home Casa das Tias with Mountain View, Pool & Wi-Fi",315850072,Bookiply,PAREDES,Baltar,41.19317,-8.38285,Entire home/apt,89,1,7,2022-05-24,0.87,1,327,7,119753/AL
52398515,Doura - Central with AC and Balcony by LovelyStay,424125063,Yaaqov,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14598,-8.62235,Entire home/apt,163,3,13,2022-06-06,1.78,1,229,13,107253/AL
52418832,São Félix Ocean Views Apartment,76223539,BnBird Homes,VILA NOVA DE GAIA,São Félix da Marinha,41.022804,-8.641526,Entire home/apt,78,3,3,2022-03-30,0.72,50,178,3,54972/AL
52419755,Lovely 1-bedroom rental unit in Vila Nova de Gaia,422059773,Samuel,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.12919,-8.60698,Private room,23,1,45,2022-06-09,5.31,2,209,45,57890
52421096,Secret Private Terrace at Flores Street,245989121,Isabel & Igor,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.144135,-8.613417,Entire home/apt,107,2,58,2022-06-06,6.99,14,86,58,118312/AL
52421915,SHINY PORTO,139110639,Ruis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1496,-8.61324,Entire home/apt,217,2,22,2022-06-07,2.73,53,149,22,115749/AL
52432119,GuestReady - Casa BJ - Fernando Pessoa - F,402191311,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15424,-8.60858,Entire home/apt,97,3,39,2022-06-04,4.70,117,339,39,12345/AL
52437392,Serene & Bright Studio | Instaworthy View,12730028,Host Wise,PORTO,Bonfim,41.1461,-8.60121,Entire home/apt,120,1,5,2022-06-04,0.67,148,351,5,120217/AL
52438518,Cozy apartment/ with a chimney/ TV/ balkony/CR7gym,424437039,Dennis,MATOSINHOS,Matosinhos e Leça da Palmeira,41.17733,-8.67581,Entire home/apt,80,1,8,2022-05-28,1.08,1,33,8,119830/AL
52438668,Precious & Contemporary | Central,12730028,Host Wise,PORTO,Bonfim,41.14686,-8.60121,Entire home/apt,122,1,6,2022-05-26,1.73,148,348,6,120222/AL
52463758,Artsy Retreat - 1BD +AC +Patio,423252825,Gustavo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.150761,-8.612128,Entire home/apt,92,1,23,2022-06-06,2.68,10,280,23,97143/AL
52472465,Apartamento bem Localizado,424737488,Leisej,PORTO,Paranhos,41.1697,-8.60348,Private room,36,1,4,2022-06-04,0.49,1,358,4,Exempt
52488804,GuestReady - Moinho de Vento -  Square,402191311,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14786,-8.61579,Entire home/apt,39,2,19,2022-05-16,2.33,117,308,19,62034/AL
52489995,Santa Catarina Rooftop by Tripas-Coração,33634570,Tripas-Coração,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1508,-8.60619,Entire home/apt,184,2,21,2022-06-03,2.58,31,298,21,119822/AL
52490395,Santa Catarina Cosmopolitan Downtown II Porto by Tripas-Coração,33634570,Tripas-Coração,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15126,-8.60464,Entire home/apt,177,2,7,2022-06-07,0.91,31,301,7,119817/AL
52490482,Santa Catarina Cosmopolitan Downtown Porto by Tripas-Coração,33634570,Tripas-Coração,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15026,-8.60553,Entire home/apt,178,2,30,2022-06-06,3.83,31,255,30,119150/AL
52490893,Santa Catarina - Sunny & Charming Downtown by Tripas-Coração,33634570,Tripas-Coração,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15037,-8.60405,Entire home/apt,131,2,6,2022-05-11,0.97,31,323,6,119814/AL
52490950,Santa Catarina Sunny & Charming Downtown II by Tripas-Coração,33634570,Tripas-Coração,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15062,-8.60449,Entire home/apt,127,2,3,2022-05-30,0.45,31,334,3,119820/AL
52511074,Macário Wood House +AC +Patio,423252825,Gustavo,PORTO,Lordelo do Ouro e Massarelos,41.150921,-8.628691,Entire home/apt,68,1,6,2022-02-14,0.71,10,223,6,90314/AL
52511586,ESM Rental – Bright Santa Catarina (Super Fast Speed Internet + Netflix),132794596,ESM Rental,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15204,-8.6054,Entire home/apt,73,1,10,2022-06-01,1.33,7,310,10,49561/AL
52511719,🪴 Light-Filled Apartment w/ private garden,423252825,Gustavo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.152603,-8.61121,Entire home/apt,97,1,14,2022-05-30,1.65,10,294,14,61361/AL
52526571,OH LA LA | Porto City Center,425146844,Ricardo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.150295,-8.612203,Entire home/apt,105,2,30,2022-06-08,3.66,1,214,30,118998/AL
52527213,99 Colored Socks - Casa 7,425149989,Colored,PORTO,Bonfim,41.14213,-8.59756,Entire home/apt,106,2,1,2021-10-30,0.13,8,0,1,51296/AL
52547081,GuestReady - A Moment in Time 3 (Balcony),402191311,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15141,-8.61104,Entire home/apt,54,1,25,2022-06-01,3.02,117,345,25,96492/AL
52548185,3Br Apt Family perfect - Plage Salgueiros,425311825,Tilda,VILA NOVA DE GAIA,Canidelo,41.12442,-8.65904,Entire home/apt,130,5,4,2022-05-27,0.54,1,262,4,119355/AL
52571412,Double Room,287808974,Ermanes,PORTO,Bonfim,41.16329,-8.60101,Private room,44,1,15,2022-06-08,1.81,3,353,15,Exempt
52579329,Cozy apartment Canide beach,88195101,Maria,VILA NOVA DE GAIA,Canidelo,41.11295,-8.66026,Entire home/apt,89,2,6,2022-05-08,0.75,2,278,6,119558/AL
52581087,Maravilhoso Quarto em apartamento recém remodelado,316819159,Sigma,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.13225,-8.60584,Private room,20,1,1,2021-10-30,0.13,25,1,1,24135/AL
52581587,Quarto inteiro,316819159,Sigma,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.13253,-8.60484,Private room,25,1,3,2022-01-01,0.37,25,71,3,12345/Al
52582020,Gaia Townhouse next to amazing view of Douro River,423252825,Gustavo,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.1362,-8.60928,Entire home/apt,107,1,46,2022-06-08,5.77,10,252,46,78983/AL
52585791,Bélinha Island House,57547211,Diogo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15248,-8.61995,Shared room,30,1,0,,,1,362,0,Exempt
52589541,KOPKE 113 • 2BD lovely decorated with WiFi,423252825,Gustavo,PORTO,Paranhos,41.165493,-8.608638,Entire home/apt,92,1,3,2022-05-29,0.39,10,268,3,41787/AL
52590050,Porto Sea Apartments - Premium Sea View,36283166,Bozena,MATOSINHOS,Matosinhos e Leça da Palmeira,41.1746,-8.69004,Entire home/apt,159,2,3,2022-05-26,0.73,3,244,3,90730/AL
52590210,KOPKE Terrace w/ Private Terrace,423252825,Gustavo,PORTO,Paranhos,41.165493,-8.608638,Entire home/apt,66,1,13,2022-06-04,1.72,10,284,13,53882/AL
52592989,The YBB Apartment - Downtown Porto,425721564,Yellow Barn Brothers,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.147755,-8.614029,Entire home/apt,40,1,4,2022-01-11,0.59,1,0,4,119408/AL
52593432,Fantastic Peaceful Flat in Gaia,12730028,Host Wise,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.13005,-8.60678,Entire home/apt,313,1,2,2022-05-15,1.50,148,200,2,48658/AL
52604811,Porto Sea Apartments - Sea View,36283166,Bozena,MATOSINHOS,Matosinhos e Leça da Palmeira,41.17464,-8.68869,Entire home/apt,139,2,0,,,3,246,0,15284/AL
52605344,Porto Sea Apartments - Deluxe Sea View,36283166,Bozena,MATOSINHOS,Matosinhos e Leça da Palmeira,41.17454,-8.68964,Entire home/apt,300,5,0,,,3,147,0,38020/AL
52607848,Casa Delfim Onze,130004637,Francisco,PORTO,Paranhos,41.1729,-8.6082,Entire home/apt,50,1,15,2022-05-23,1.85,21,342,15,116222/AL
52616232,Quarto inteiro,316819159,Sigma,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.13244,-8.60599,Private room,15,1,1,2021-12-01,0.16,25,160,1,14255/Al
52616746,"Quarto inteiro, em apartamento novo.",316819159,Sigma,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.13404,-8.60454,Private room,23,1,3,2021-11-20,0.37,25,0,3,15235/Al
52649073,Welcome2Us Porto Apartment,407223975,Ruben H P,PORTO,Bonfim,41.15679,-8.59496,Entire home/apt,95,2,28,2022-05-30,3.78,1,189,28,118954/AL
52650654,Cais de Gaia Historic Loft,258844220,Júlia,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13491,-8.61171,Entire home/apt,71,2,4,2022-04-18,0.51,1,54,4,120252/AL
52654758,Blue Gem With River Views,245989121,Isabel & Igor,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14172,-8.61514,Entire home/apt,256,2,49,2022-06-03,6.39,14,88,49,120212/AL
52664286,Suite Almeida,426309132,Helena,SANTO TIRSO,"St. Tirso, Couto (S. Cristina e S. Miguel) e Burgães",41.321,-8.48187,Private room,42,2,1,2021-12-07,0.16,2,70,1,118935/AL
52664291,Suite Oliveira,426309132,Helena,SANTO TIRSO,"St. Tirso, Couto (S. Cristina e S. Miguel) e Burgães",41.32133,-8.4833,Private room,46,2,6,2022-05-20,0.77,2,335,6,118935/AL
52665482,Lidador 116 Apartment R/C,426318050,Isabel,VILA DO CONDE,Vila do Conde,41.35302,-8.74174,Entire home/apt,90,1,4,2022-04-25,0.50,3,278,4,120263
52669140,"Galé Apartment (wifi, parking) 447",426347453,Duarte,PORTO,Bonfim,41.14857,-8.60018,Entire home/apt,90,1,0,,,4,152,0,71525/AL
52669283,"Galé Modern Apartment(elevator, parking) 446",426347453,Duarte,PORTO,Bonfim,41.15012,-8.59983,Entire home/apt,90,1,1,2022-05-24,1,4,158,1,75631/AL
52682014,Superb Loft 899 in Porto,26528614,Diogo,PORTO,Lordelo do Ouro e Massarelos,41.15746,-8.63468,Entire home/apt,53,2,14,2022-06-07,1.83,1,305,14,95132/AL
52686641,2BR Flat in Bonfim w/ AC & Balcony by LovelyStay,426483169,Carina,PORTO,Bonfim,41.16002,-8.59795,Entire home/apt,102,2,5,2022-06-06,0.65,1,241,5,119626/AL
52700687,Lidador 116 Apartment 1º Piso,426318050,Isabel,VILA DO CONDE,Vila do Conde,41.35141,-8.74334,Entire home/apt,90,1,2,2022-06-01,0.27,3,301,2,120265/AL
52701027,Lidador 116 Apartment 2º Piso,426318050,Isabel,VILA DO CONDE,Vila do Conde,41.35155,-8.74377,Entire home/apt,90,1,7,2022-05-25,0.89,3,282,7,120267/AL
52702315,GuestReady - Olivieri's House - 3,402191311,GuestReady,PORTO,Bonfim,41.14256,-8.59708,Entire home/apt,42,1,22,2022-05-25,2.75,117,351,22,12345/AL
52702339,GuestReady - Olivieri's House - 4,402191311,GuestReady,PORTO,Bonfim,41.14259,-8.59733,Entire home/apt,48,1,26,2022-05-26,3.26,117,324,26,12345/AL
52702354,GuestReady - Olivieri's House - 5,402191311,GuestReady,PORTO,Bonfim,41.14405,-8.59634,Entire home/apt,48,1,13,2022-06-05,1.62,117,347,13,12345/AL
52702388,GuestReady - Olivieri's House - 6,402191311,GuestReady,PORTO,Bonfim,41.14283,-8.59731,Entire home/apt,42,1,27,2022-06-04,3.36,117,314,27,12345/AL
52702397,GuestReady - Olivieri's House - 7,402191311,GuestReady,PORTO,Bonfim,41.14377,-8.59599,Entire home/apt,47,1,15,2022-06-07,1.86,117,359,15,12345/AL
52702418,GuestReady - Olivieri's House - 8,402191311,GuestReady,PORTO,Bonfim,41.14433,-8.59592,Entire home/apt,42,1,19,2022-06-03,2.70,117,306,19,12345/AL
52702468,GuestReady - Olivieri's House - 9,402191311,GuestReady,PORTO,Bonfim,41.14417,-8.59594,Entire home/apt,59,1,27,2022-06-02,3.40,117,298,27,12345/AL
52720510,"Quarto,apartamento no centro de Vila Nova de Gaia",316819159,Sigma,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.13266,-8.60643,Private room,18,1,1,2021-12-03,0.16,25,0,1,24145/Al
52727391,Aqui tão Porto! Apartment,426858255,Maria,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.156902,-8.622344,Entire home/apt,73,3,24,2022-06-07,3.51,1,166,24,121808/AL
52727719,Refreshing Cozy Flat | Garden & Terrace,12730028,Host Wise,PORTO,Bonfim,41.15199,-8.60376,Entire home/apt,226,2,16,2022-05-29,2.36,148,346,16,122551/AL
52732102,"Apartamento Galé (wifi, estacionamento) 418",426347453,Duarte,PORTO,Bonfim,41.14844,-8.59819,Entire home/apt,90,1,1,2022-05-03,0.77,4,258,1,84054/AL
52732483,"Galé Apartamento (Wi-Fi, estacionamento) 607",426347453,Duarte,PORTO,Bonfim,41.15116,-8.5999,Entire home/apt,90,1,0,,,4,302,0,79950/AL
52735282,Porto Luz Apartments,426925573,Miguel,PORTO,Bonfim,41.16184,-8.60248,Entire home/apt,62,2,2,2021-10-31,0.25,1,221,2,82704/AL
52750668,GuestReady - Loft 515,402191311,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15141,-8.61273,Entire home/apt,54,1,31,2022-05-29,4.13,117,275,31,124166/AL
52765275,"River View House, Downtown with A/C and Parking",92797951,Claudia,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.1363,-8.61169,Entire home/apt,118,2,30,2022-06-08,3.90,27,140,30,120452/AL
52766110,GuestReady - MAINSAIL/ INNVICT River Views,402191311,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14179,-8.6158,Entire home/apt,36,1,39,2022-06-04,4.96,117,333,39,5620/AL
52766128,GuestReady - KETCH/ INNVICT,402191311,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14151,-8.6157,Entire home/apt,36,1,22,2022-06-05,3.04,117,337,22,5620/AL
52768340,Casa Senhorinha,427194349,Kai,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.14998,-8.66638,Entire home/apt,295,2,8,2022-06-06,1.07,1,21,8,119933/AL
52769043,OLS - Loft com Varanda,102835554,João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14796,-8.61278,Entire home/apt,65,2,29,2022-04-18,3.78,10,98,29,70195/AL
52771896,IN LAPA BUILDING I by HOMING,261736034,Homing Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1554,-8.6124,Entire home/apt,68,2,3,2022-04-06,0.48,48,320,3,113752/AL
52771897,IN LAPA BUILDING II by HOMING,261736034,Homing Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15426,-8.61254,Entire home/apt,75,2,5,2022-05-26,0.70,48,320,5,111857/AL
52771898,IN LAPA BUILDING III by HOMING,261736034,Homing Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15587,-8.61284,Entire home/apt,64,2,7,2022-04-29,0.97,48,334,7,113759/AL
52771900,IN LAPA BUILDING V by HOMING,261736034,Homing Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15561,-8.61365,Entire home/apt,70,1,3,2022-05-05,0.48,48,323,3,39063/AL
52771902,IN LAPA BUILDING VI by HOMING,261736034,Homing Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15542,-8.6123,Entire home/apt,68,2,6,2022-05-20,0.85,48,318,6,113753/AL
52772335,Luxurious Townhome w/ Breathtaking River View & Terrace by LovelyStay,427223657,Bebe,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14319,-8.61902,Entire home/apt,265,2,50,2022-06-05,6.70,1,231,50,107541/AL
52783666,"NEW! 411 Galé Apartamento (Wi-Fi, estacionamento)",406709862,Americo,PORTO,Bonfim,41.14881,-8.59785,Entire home/apt,93,1,0,,,4,258,0,111174/AL
52783840,"NEW!! Galé 404 Center Apartment (wifi, parking)",406709862,Americo,PORTO,Bonfim,41.15115,-8.59841,Entire home/apt,93,1,0,,,4,171,0,109713/AL
52784035,"NEW! Galé 406 Center Apartment (wifi, parking)",406709862,Americo,PORTO,Bonfim,41.15071,-8.59823,Entire home/apt,93,1,3,2022-05-09,0.58,4,135,3,110535/AL
52784487,"NEW! Galé 408 Center Apartment (wifi, parking)",406709862,Americo,PORTO,Bonfim,41.1494,-8.59957,Entire home/apt,93,1,0,,,4,170,0,86643/AL
52787234,Bonjardim Studio w/ Balcony by LovelyStay,427345515,Roxanne,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15245,-8.60757,Entire home/apt,83,2,22,2022-06-04,2.93,1,229,22,29952/AL
52790979,Vibrant flat by São Bento w/balcony - Loureiro140,427379413,Loureiro140,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1459,-8.61019,Entire home/apt,87,3,26,2022-05-31,3.50,1,332,26,120444/AL
52791085,Cosy Flat Near Douro River,130805492,Marta,PORTO,Bonfim,41.14314,-8.59812,Entire home/apt,78,1,17,2022-05-27,2.20,35,346,17,120362/AL
52794297,SUITE CON TERRAZA Y VISTAS A LA CASA DA MÚSICA,427409006,Jose Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15925,-8.6302,Private room,95,1,0,,,4,173,0,122136/AL
52795246,SUITE CON TERRAZA Y VISTAS A LA CASA DA MÚSICA,427409006,Jose Luis,PORTO,Lordelo do Ouro e Massarelos,41.15784,-8.63066,Private room,95,1,0,,,4,173,0,122136/AL
52796266,PAPA'S CEDOFEITA I by HOMING,261736034,Homing Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15545,-8.62031,Entire home/apt,79,1,4,2022-05-01,0.57,48,333,4,72773/AL
52796267,PAPA'S CEDOFEITA II by HOMING,261736034,Homing Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15486,-8.61805,Entire home/apt,77,1,3,2022-05-23,0.43,48,329,3,77190/AL
52796268,PAPA'S CEDOFEITA III by HOMING,261736034,Homing Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1546,-8.61792,Entire home/apt,79,1,10,2022-05-26,1.44,48,340,10,77198/AL
52801703,HABITACIÓN DOBLE CON BAÑO PRIVADO,427409006,Jose Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15924,-8.63221,Private room,80,1,1,2022-02-12,0.25,4,173,1,121625/AL
52803938,99 Colored Socks - Casa 2,425149989,Colored,PORTO,Bonfim,41.14393,-8.59873,Entire home/apt,121,2,9,2022-04-23,1.17,8,0,9,51409/AL
52804048,99 Colored Socks - Casa 4,425149989,Colored,PORTO,Bonfim,41.14435,-8.59934,Entire home/apt,121,2,6,2022-04-06,0.81,8,0,6,51296/AL
52804122,99 Colored Socks - Casa 5,425149989,Colored,PORTO,Bonfim,41.14242,-8.5978,Entire home/apt,121,2,3,2022-05-28,0.41,8,0,3,51351/AL
52804205,99 Colored Socks - Casa 8,425149989,Colored,PORTO,Bonfim,41.14221,-8.59742,Entire home/apt,121,2,8,2022-04-12,1.04,8,0,8,51296/AL
52804254,99 Colored Socks - Casa 12,425149989,Colored,PORTO,Bonfim,41.14267,-8.59804,Entire home/apt,121,2,3,2022-04-10,0.40,8,0,3,51409/AL
52808480,SUITE CON VISTAS A LA CASA DA MÚSICA,427409006,Jose Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15872,-8.63079,Private room,95,1,0,,,4,173,0,122136/AL
52809513,Excelente quarto em apartamento novo,316819159,Sigma,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13387,-8.60522,Private room,30,1,1,2021-12-29,0.18,25,0,1,23354/Al
52817605,Villa_House   apartment in the beach..,74441841,Daniel,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.38028,-8.76622,Entire home/apt,54,6,7,2022-04-16,1.15,4,281,7,70711
52821889,Alegria Studio | Oporto Center,427644653,Hugo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1472,-8.60489,Entire home/apt,62,3,44,2022-06-06,6.06,4,130,44,26560/AL
52825215,Domus 21 - Sole (Batalha),154599542,Gabriela Alina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14634,-8.60834,Entire home/apt,73,1,17,2022-06-07,2.52,8,261,17,120369/AL
52826182,Casa do Vidoeiro - Serra da Freita,135721320,Isabel,AROUCA,Cabreiros e Albergaria da Serra,40.87088,-8.23633,Entire home/apt,170,2,2,2022-01-30,0.38,4,327,2,24231/AL
52849643,Travel & Live Aliados apartments (32),427896655,Travel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14718,-8.61098,Entire home/apt,99,1,37,2022-05-24,5.09,17,280,37,120238/AL
52849808,Travel & live aliados apartment (21),427896655,Travel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14646,-8.61089,Entire home/apt,106,1,36,2022-05-24,4.93,17,287,36,120210/AL
52850215,GuestReady - Good Habits,427608175,André,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15855,-8.60876,Entire home/apt,30,2,17,2022-06-01,2.23,1,161,17,120475/AL
52852475,Casa Estevão @ Trindade,76223539,BnBird Homes,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.150684,-8.609897,Entire home/apt,85,3,2,2022-03-06,0.37,50,0,2,79952/AL
52855412,Casa Fernando @ Trindade,76223539,BnBird Homes,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.150684,-8.609897,Entire home/apt,105,3,8,2022-04-15,1.11,50,0,8,94449/AL
52860823,Low Cost Parking - Garden - 3min to City Hall,151352873,Liu-Qi,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.150131,-8.61204,Entire home/apt,87,2,30,2022-06-05,4.19,8,44,30,50702/AL
52867856,Casa Tomás @ Trindade,76223539,BnBird Homes,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.150684,-8.609897,Entire home/apt,500,3,3,2022-01-01,0.47,50,0,3,83122/AL
52874172,Oxford Green House by LovelyStay,428080627,Andreia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15858,-8.61257,Entire home/apt,75,2,13,2022-05-21,1.88,1,257,13,121085/AL
52874566,Lovely & Cosy Apartment with Terrace In Porto!,193007834,Tony,PORTO,Bonfim,41.15235,-8.60153,Entire home/apt,70,2,7,2022-05-21,0.95,3,44,7,120241/AL
52878359,Box Market Square Apartment,5292511,Joana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14879,-8.61446,Entire home/apt,118,2,3,2022-06-08,0.43,1,259,3,53248/AL
52889876,Heroísmo 1.2 | Charming Guesthouse,428204553,Gabarito,PORTO,Bonfim,41.147,-8.59164,Private room,48,3,7,2022-05-08,1.98,8,341,7,100955/AL
52890831,PortoTem Premium - Apartamento 3,428210310,Portotem,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.154778,-8.604788,Entire home/apt,70,2,5,2022-06-04,0.94,5,316,5,117222/AL
52890901,Apartamento do Santa Luzia,428210609,António,PAREDES,Rebordosa,41.22633,-8.4027,Shared room,60,1,0,,,1,325,0,Exempt
52892323,PortoTem Premium - Duplex,428210310,Portotem,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.154778,-8.604788,Entire home/apt,100,2,1,2022-04-16,0.54,5,301,1,117222/AL
52892511,PortoTem Premium - Suite Floresta 7,428210310,Portotem,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.154778,-8.604788,Entire home/apt,45,2,5,2022-06-08,0.80,5,290,5,117222/AL
52892944,99 Colored Socks - Casa 1,425149989,Colored,PORTO,Bonfim,41.14383,-8.59745,Entire home/apt,121,2,0,,,8,0,0,51357/AL
